id,text,fraud_reported
653864,"The claim was recorded totaling $5,920.00 and including injury $740.00, property $740.00, vehicle $4,440.00. No injuries were reported, there were 2 witness(es), no property damage was reported, one vehicle was involved, around 6 AM, the police were contacted. A parked car incident that resulted in trivial damage.",N
586367,"The vehicle was a 2009 Chevrolet Tahoe. Coverage terms include coverage 100/300, a $500.00 deductible, an annual premium of $1,011.92, an umbrella limit of $0.00. A multi-vehicle collision involving a rear-end collision that resulted in major damage in Riverwood, SC at 3486 Flute Ave. No injuries were reported, around 7 AM, 3 vehicles were involved, the fire department was contacted, there were 3 witness(es), property damage was reported.",N
896890,"The vehicle was a 1995 Saab 93. The insured is 39-year-old male, husband, working as sales, with JD education. a customer for 241 months, residing in ZIP 464107, hobbies include kayaking. On 2015-01-31, in Northbend, WV at 5994 5th Ave, multi-vehicle collision involving a rear-end collision that resulted in a total loss.",N
650026,"The claim was recorded totaling $54,400.00 and including injury $5,440.00, property $5,440.00, vehicle $43,520.00. The policy provides coverage 500/1000, a $500.00 deductible, an annual premium of $1,235.10, an umbrella limit of $0.00. Around 2 pm, one vehicle was involved, no police report was available, no property damage was reported, 2 injury(ies) were reported, the police were contacted, there were 1 witness(es).",N
547744,"The insured is 32-year-old female, other-relative, working as sales, with College education. a customer for 128 months; residing in ZIP 443522; hobbies include chess. The vehicle was a 1999 Ford F150. No police report was available, around 12 AM, no witnesses were present, 1 injury(ies) were reported, the fire department was contacted.",Y
598124,"A multi-vehicle collision involving a side-impact collision that resulted in major damage in Springfield, VA at 7644 Tree Ridge. Around 2 pm, no injuries were reported, a police report was available, the police were contacted, 3 vehicles were involved. On 2015-02-25, in Springfield, VA at 7644 Tree Ridge, multi-vehicle collision involving a side-impact collision that resulted in major damage. The insured is 29-year-old male, husband, working as handlers-cleaners, with Masters education. a customer for 124 months, residing in ZIP 441726, hobbies include golf.",N
436126,"A multi-vehicle collision involving a side-impact collision that resulted in a total loss in Riverwood, SC at 3167 2nd St. Reported claims were totaling $65,070.00 and including injury $7,230.00, property $14,460.00, vehicle $43,380.00. Coverage terms include coverage 250/500, a $500.00 deductible, an annual premium of $1,451.54, an umbrella limit of $3,000,000.00.",N
739447,"On 2015-01-14, in Columbus, WV at 3327 Lincoln Drive, parked car incident that resulted in trivial damage. The vehicle was a 2002 Suburu Legacy. No police report was available, around 8 AM, one vehicle was involved, no property damage was reported, the police were contacted, there were 1 witness(es).",N
427484,"The insured is 24-year-old female, other-relative, working as handlers-cleaners, with High School education. a customer for 63 months; residing in ZIP 469621; hobbies include movies. Policy details include coverage 250/500, a $2,000.00 deductible, an annual premium of $1,620.89, an umbrella limit of $0.00. A vehicle theft that resulted in minor damage. On 2015-02-03, in Hillsdale, NC at 8621 Best Ridge, vehicle theft that resulted in minor damage.",N
218684,"Around 9 am, one vehicle was involved, 1 injury(ies) were reported, there were 2 witness(es). The vehicle was a 1999 Dodge RAM. Claims were filed totaling $7,080.00 and including injury $1,180.00, property $590.00, vehicle $5,310.00. On 2015-01-05, in Columbus, OH at 3878 Tree Lane, vehicle theft that resulted in trivial damage.",N
565564,"Around 12 pm, 3 vehicles were involved, an ambulance was called, 2 injury(ies) were reported, property damage was reported, a police report was available. The insured is 50-year-old male, other-relative, working as sales, with High School education. a customer for 335 months, residing in ZIP 615346, hobbies include yachting. A multi-vehicle collision involving a side-impact collision that resulted in minor damage in Riverwood, NY at 9760 Solo Lane.",N
743163,"Policy details include coverage 500/1000, a $2,000.00 deductible, an annual premium of $1,217.69, an umbrella limit of $0.00. The insured is 40-year-old female, wife, working as prof-specialty, with MD education. a customer for 11 months, residing in ZIP 440106, hobbies include reading. Claims were filed totaling $53,460.00 and including injury $9,720.00, property $9,720.00, vehicle $34,020.00.",Y
604614,"The vehicle was a 2009 Suburu Legacy. The policy provides coverage 100/300, a $2,000.00 deductible, an annual premium of $1,362.64, an umbrella limit of $5,000,000.00. 1 injury(ies) were reported, one vehicle was involved, there were 3 witness(es), around 11 AM, property damage was reported.",Y
509928,"The insured is 43-year-old male, other-relative, working as craft-repair, with PhD education. a customer for 272 months, residing in ZIP 615226, hobbies include bungie-jumping. Reported claims were totaling $81,070.00 and including injury $7,370.00, property $14,740.00, vehicle $58,960.00. Policy details include coverage 100/300, a $1,000.00 deductible, an annual premium of $1,279.13, an umbrella limit of $0.00. 3 vehicles were involved, a police report was available, 1 injury(ies) were reported, an ambulance was called, around 5 AM, there were 2 witness(es).",Y
593390,"One vehicle was involved, there were 2 witness(es), no property damage was reported, around 2 PM, 2 injury(ies) were reported, no police report was available. Claims were filed totaling $63,120.00 and including injury $5,260.00, property $10,520.00, vehicle $47,340.00. On 2015-01-07, in Columbus, NY at 6104 Oak Ave, single-vehicle collision involving a head-on collision that resulted in minor damage. Policy details include coverage 100/300, a $2,000.00 deductible, an annual premium of $924.72, an umbrella limit of $0.00.",N
970607,"The vehicle was a 2004 BMW X5. A vehicle theft that resulted in trivial damage in Springfield, NC at 9742 5th Ridge. On 2015-02-10, in Springfield, NC at 9742 5th Ridge, vehicle theft that resulted in trivial damage.",N
174701,"There were 3 witness(es), 2 injury(ies) were reported, around 12 AM, one vehicle was involved, authorities were contacted. The vehicle was a 1998 Saab 92x. The insured is 46-year-old female, not-in-family, working as prof-specialty, with MD education. a customer for 328 months; residing in ZIP 458139; hobbies include exercise.",Y
529398,"A multi-vehicle collision involving a side-impact collision that resulted in minor damage in Northbrook, SC at 9798 Sky Ridge. The insured is 43-year-old male, other-relative, working as priv-house-serv, with College education. a customer for 281 months; residing in ZIP 443191; hobbies include camping. Reported claims were totaling $60,190.00 and including injury $9,260.00, property $9,260.00, vehicle $41,670.00.",N
940942,"A single-vehicle collision involving a head-on collision that resulted in major damage. Property damage was reported, around 6 PM, a police report was available, 1 injury(ies) were reported, authorities were contacted, there were 2 witness(es), one vehicle was involved. On 2015-02-22, in Hillsdale, NY at 5483 Francis Drive, single-vehicle collision involving a head-on collision that resulted in major damage.",Y
442677,"Coverage terms include coverage 250/500, a $500.00 deductible, an annual premium of $1,451.01, an umbrella limit of $0.00. A single-vehicle collision involving a head-on collision that resulted in minor damage in Springfield, NY at 2005 Texas Hwy. No property damage was reported, around 5 PM, an ambulance was called, there were 2 witness(es), no police report was available, 2 injury(ies) were reported, one vehicle was involved.",N
365364,"The insured is 50-year-old female, husband, working as sales, with High School education. a customer for 330 months; residing in ZIP 431121; hobbies include yachting. The vehicle was a 1995 Chevrolet Silverado. The policy provides coverage 500/1000, a $1,000.00 deductible, an annual premium of $978.46, an umbrella limit of $0.00. No injuries were reported, property damage was reported, no police report was available, around 7 PM, no witnesses were present, one vehicle was involved, the fire department was contacted.",N
114839,"There were 1 witness(es), 1 injury(ies) were reported, around 5 PM, 3 vehicles were involved, the fire department was contacted. On 2015-01-07, in Columbus, NY at 8655 Cherokee Lane, multi-vehicle collision involving a side-impact collision that resulted in a total loss. The vehicle was a 1995 Mercedes E400.",N
872734,"A multi-vehicle collision involving a side-impact collision that resulted in major damage. The vehicle was a 2008 Accura MDX. The insured is 38-year-old female, not-in-family, working as tech-support, with Associate education. a customer for 241 months; residing in ZIP 470485; hobbies include kayaking. On 2015-01-17, in Arlington, VA at 4955 Lincoln Ridge, multi-vehicle collision involving a side-impact collision that resulted in major damage.",N
267885,"The policy provides coverage 500/1000, a $2,000.00 deductible, an annual premium of $1,212.00, an umbrella limit of $0.00. The insured is 41-year-old male, unmarried, working as exec-managerial, with Masters education. a customer for 245 months, residing in ZIP 620473, hobbies include basketball. On 2015-01-28, in Springfield, NY at 7705 Best Ridge, single-vehicle collision involving a head-on collision that resulted in a total loss.",N
740505,"The vehicle was a 2010 Accura RSX. A multi-vehicle collision involving a rear-end collision that resulted in minor damage. The policy provides coverage 250/500, a $1,000.00 deductible, an annual premium of $1,242.96, an umbrella limit of $7,000,000.00.",N
629663,"The vehicle was a 2005 Toyota Corolla. One vehicle was involved, no injuries were reported, no police report was available, around 2 AM, there were 2 witness(es), authorities were contacted. The policy provides coverage 500/1000, a $1,000.00 deductible, an annual premium of $1,053.02, an umbrella limit of $0.00.",Y
839884,"The insured is 53-year-old female, unmarried, working as craft-repair, with MD education. a customer for 377 months, residing in ZIP 452456, hobbies include kayaking. A multi-vehicle collision involving a head-on collision that resulted in a total loss in Hillsdale, WV at 5640 Embaracadero Lane. On 2015-02-17, in Hillsdale, WV at 5640 Embaracadero Lane, multi-vehicle collision involving a head-on collision that resulted in a total loss. Policy details include coverage 100/300, a $500.00 deductible, an annual premium of $1,693.63, an umbrella limit of $0.00.",N
241562,"A single-vehicle collision involving a rear-end collision that resulted in minor damage in Columbus, SC at 9610 Cherokee St. On 2015-01-09, in Columbus, SC at 9610 Cherokee St, single-vehicle collision involving a rear-end collision that resulted in minor damage. Reported claims were totaling $79,530.00 and including injury $14,460.00, property $7,230.00, vehicle $57,840.00. The insured is 37-year-old female, other-relative, working as farming-fishing, with MD education. a customer for 154 months, residing in ZIP 439269, hobbies include dancing.",N
405533,"A single-vehicle collision involving a side-impact collision that resulted in a total loss. One vehicle was involved, there were 2 witness(es), around 6 PM, no property damage was reported, authorities were contacted, no injuries were reported. On 2015-02-09, in Columbus, NY at 3550 Washington Ave, single-vehicle collision involving a side-impact collision that resulted in a total loss. Policy details include coverage 100/300, a $1,000.00 deductible, an annual premium of $1,083.72, an umbrella limit of $0.00.",N
667021,"The insured is 46-year-old male, own-child, working as prof-specialty, with JD education. a customer for 298 months, residing in ZIP 477678, hobbies include dancing. A single-vehicle collision involving a side-impact collision that resulted in minor damage in Arlington, SC at 5277 Texas Lane. The claim was recorded totaling $33,550.00 and including injury $3,050.00, property $6,100.00, vehicle $24,400.00.",N
511621,"Reported claims were totaling $69,100.00 and including injury $6,910.00, property $6,910.00, vehicle $55,280.00. 4 vehicles were involved, a police report was available, there were 1 witness(es), 2 injury(ies) were reported, around 7 AM. The vehicle was a 2006 Toyota Highlander. The insured is 42-year-old female, husband, working as machine-op-inspct, with Masters education. a customer for 235 months; residing in ZIP 444913; hobbies include exercise.",N
476923,"A multi-vehicle collision involving a rear-end collision that resulted in major damage in Hillsdale, OH at 7380 5th Hwy. The insured is 35-year-old male, own-child, working as handlers-cleaners, with MD education. a customer for 172 months; residing in ZIP 456602; hobbies include paintball. Coverage terms include coverage 100/300, a $2,000.00 deductible, an annual premium of $1,219.04, an umbrella limit of $0.00.",N
735822,"Authorities were contacted, there were 2 witness(es), around 10 AM, 3 vehicles were involved, no injuries were reported. A multi-vehicle collision involving a head-on collision that resulted in major damage in Riverwood, PA at 2539 Embaracadero Ridge. The insured is 28-year-old male, other-relative, working as farming-fishing, with JD education. a customer for 27 months, residing in ZIP 451560, hobbies include polo.",Y
492745,"Policy details include coverage 100/300, a $2,000.00 deductible, an annual premium of $1,506.21, an umbrella limit of $0.00. On 2015-01-22, in Riverwood, NY at 4693 Lincoln Hwy, multi-vehicle collision involving a side-impact collision that resulted in minor damage. Reported claims were totaling $76,560.00 and including injury $12,760.00, property $6,380.00, vehicle $57,420.00. Around 4 pm, no property damage was reported, no witnesses were present, 1 injury(ies) were reported, the fire department was contacted.",N
130930,"A single-vehicle collision involving a head-on collision that resulted in a total loss in Arlington, NY at 2376 Sky Ridge. The vehicle was a 1999 Dodge RAM. The insured is 32-year-old male, unmarried, working as craft-repair, with JD education. a customer for 99 months; residing in ZIP 618655; hobbies include golf. Policy details include coverage 100/300, a $1,000.00 deductible, an annual premium of $1,058.21, an umbrella limit of $3,000,000.00.",N
261119,"The insured is 26-year-old male, own-child, working as sales, with MD education. a customer for 107 months, residing in ZIP 612550, hobbies include cross-fit. The vehicle was a 1996 Audi A3. No property damage was reported, the fire department was contacted, around 2 AM, 3 vehicles were involved, no police report was available, 2 injury(ies) were reported.",Y
280709,"The claim was recorded totaling $71,060.00 and including injury $6,460.00, property $12,920.00, vehicle $51,680.00. On 2015-02-16, in Springfield, NY at 8281 Lincoln Lane, single-vehicle collision involving a side-impact collision that resulted in major damage. The vehicle was a 2010 Saab 92x.",N
898573,"1 injury(ies) were reported, one vehicle was involved, there were 1 witness(es), the fire department was contacted, property damage was reported. The claim was recorded totaling $38,830.00 and including injury $3,530.00, property $3,530.00, vehicle $31,770.00. On 2015-02-08, in Northbrook, WV at 6429 4th Hwy, single-vehicle collision involving a head-on collision that resulted in minor damage.",N
547802,"A single-vehicle collision involving a head-on collision that resulted in major damage in Riverwood, SC at 2201 4th Lane. The insured is 43-year-old female, own-child, working as armed-forces, with MD education. a customer for 249 months, residing in ZIP 606238, hobbies include cross-fit. On 2015-01-26, in Riverwood, SC at 2201 4th Lane, single-vehicle collision involving a head-on collision that resulted in major damage. Claims were filed totaling $53,500.00 and including injury $5,350.00, property $5,350.00, vehicle $42,800.00.",N
600845,"Reported claims were totaling $73,700.00 and including injury $7,370.00, property $7,370.00, vehicle $58,960.00. Policy details include coverage 100/300, a $2,000.00 deductible, an annual premium of $1,540.19, an umbrella limit of $0.00. The insured is 38-year-old female, other-relative, working as adm-clerical, with College education. a customer for 177 months; residing in ZIP 463842; hobbies include skydiving.",Y
390381,"One vehicle was involved, around 10 AM, a police report was available, there were 1 witness(es). The vehicle was a 2001 Nissan Ultima. The insured is 40-year-old female, other-relative, working as exec-managerial, with JD education. a customer for 190 months, residing in ZIP 610354, hobbies include camping.",N
629918,"Coverage terms include coverage 100/300, a $2,000.00 deductible, an annual premium of $1,278.75, an umbrella limit of $0.00. A multi-vehicle collision involving a rear-end collision that resulted in a total loss in Riverwood, NY at 2117 Lincoln Hwy. On 2015-02-06, in Riverwood, NY at 2117 Lincoln Hwy, multi-vehicle collision involving a rear-end collision that resulted in a total loss.",N
208298,"The insured is 28-year-old male, other-relative, working as armed-forces, with Associate education. a customer for 95 months; residing in ZIP 458727; hobbies include board-games. Claims were filed totaling $3,200.00 and including injury $640.00, property $320.00, vehicle $2,240.00. The vehicle was a 2014 Mercedes E400.",N
513099,"A single-vehicle collision involving a rear-end collision that resulted in major damage in Arlington, NY at 9751 Sky Ridge. Property damage was reported, one vehicle was involved, no injuries were reported, the fire department was contacted, a police report was available, there were 3 witness(es). The insured is 51-year-old female, other-relative, working as tech-support, with Associate education. a customer for 371 months; residing in ZIP 452587; hobbies include golf. The policy provides coverage 500/1000, a $1,000.00 deductible, an annual premium of $1,532.47, an umbrella limit of $0.00.",Y
184938,"The vehicle was a 2008 Saab 92x. There were 2 witness(es), a police report was available, around 7 PM, one vehicle was involved, property damage was reported, the fire department was contacted. The insured is 28-year-old female, not-in-family, working as machine-op-inspct, with JD education. a customer for 2 months; residing in ZIP 433184; hobbies include golf.",N
187775,"The insured is 44-year-old female, own-child, working as other-service, with JD education. a customer for 269 months, residing in ZIP 451280, hobbies include chess. The policy provides coverage 100/300, a $500.00 deductible, an annual premium of $1,297.75, an umbrella limit of $4,000,000.00. A multi-vehicle collision involving a rear-end collision that resulted in a total loss. No injuries were reported, 3 vehicles were involved, around 3 PM, there were 1 witness(es).",Y
326322,"Reported claims were totaling $5,900.00 and including injury $1,180.00, property $590.00, vehicle $4,130.00. A parked car incident that resulted in minor damage in Hillsdale, SC at 6067 Weaver Ridge. The vehicle was a 2009 Mercedes E400. No police report was available, no injuries were reported, one vehicle was involved, around 7 AM, there were 3 witness(es).",N
146138,"Coverage terms include coverage 250/500, a $2,000.00 deductible, an annual premium of $1,025.54, an umbrella limit of $0.00. 1 injury(ies) were reported, there were 3 witness(es), one vehicle was involved, the fire department was contacted, around 7 PM, a police report was available. Claims were filed totaling $64,100.00 and including injury $6,410.00, property $6,410.00, vehicle $51,280.00.",N
336047,"The insured is 28-year-old female, unmarried, working as transport-moving, with Associate education. a customer for 117 months, residing in ZIP 447300, hobbies include yachting. The claim was recorded totaling $55,440.00 and including injury $5,040.00, property $10,080.00, vehicle $40,320.00. A multi-vehicle collision involving a rear-end collision that resulted in a total loss in Springfield, SC at 4058 Tree Drive. The vehicle was a 2009 Suburu Forrestor.",Y
532330,"A multi-vehicle collision involving a side-impact collision that resulted in major damage in Northbend, SC at 4983 MLK Ridge. Policy details include coverage 250/500, a $500.00 deductible, an annual premium of $1,459.97, an umbrella limit of $5,000,000.00. Reported claims were totaling $80,850.00 and including injury $7,350.00, property $14,700.00, vehicle $58,800.00. There were 2 witness(es), 1 injury(ies) were reported, no property damage was reported, the police were contacted, no police report was available, 3 vehicles were involved.",Y
118137,"A vehicle theft that resulted in trivial damage. Policy details include coverage 100/300, a $500.00 deductible, an annual premium of $1,238.65, an umbrella limit of $0.00. On 2015-01-27, in Springfield, WV at 9744 Texas Drive, vehicle theft that resulted in trivial damage.",N
212674,"A single-vehicle collision involving a side-impact collision that resulted in major damage in Riverwood, OH at 8821 Elm St. Coverage terms include coverage 250/500, a $500.00 deductible, an annual premium of $1,050.76, an umbrella limit of $0.00. On 2015-01-26, in Riverwood, OH at 8821 Elm St, single-vehicle collision involving a side-impact collision that resulted in major damage. The vehicle was a 2004 Nissan Maxima.",Y
935596,"The vehicle was a 2002 Chevrolet Tahoe. The claim was recorded totaling $63,250.00 and including injury $5,750.00, property $11,500.00, vehicle $46,000.00. The fire department was contacted, there were 2 witness(es), 3 vehicles were involved, no property damage was reported, no police report was available, around 9 PM, 2 injury(ies) were reported.",Y
737593,"A multi-vehicle collision involving a side-impact collision that resulted in major damage in Hillsdale, NY at 5236 Weaver Drive. On 2015-01-14, in Hillsdale, NY at 5236 Weaver Drive, multi-vehicle collision involving a side-impact collision that resulted in major damage. Coverage terms include coverage 100/300, a $500.00 deductible, an annual premium of $865.33, an umbrella limit of $7,000,000.00. The vehicle was a 1995 Dodge RAM.",N
812025,"A multi-vehicle collision involving a side-impact collision that resulted in a total loss. The claim was recorded totaling $50,500.00 and including injury $10,100.00, property $5,050.00, vehicle $35,350.00. On 2015-02-22, in Arlington, SC at 5862 Apache Ridge, multi-vehicle collision involving a side-impact collision that resulted in a total loss. The insured is 36-year-old male, other-relative, working as craft-repair, with Associate education. a customer for 208 months; residing in ZIP 432711; hobbies include base-jumping.",N
168151,"A single-vehicle collision involving a side-impact collision that resulted in major damage in Columbus, SC at 7859 4th Ridge. On 2015-01-17, in Columbus, SC at 7859 4th Ridge, single-vehicle collision involving a side-impact collision that resulted in major damage. The insured is 43-year-old male, other-relative, working as machine-op-inspct, with Associate education. a customer for 279 months; residing in ZIP 463583; hobbies include cross-fit. Coverage terms include coverage 500/1000, a $2,000.00 deductible, an annual premium of $1,281.25, an umbrella limit of $0.00.",Y
594739,"Claims were filed totaling $5,940.00 and including injury $660.00, property $660.00, vehicle $4,620.00. The vehicle was a 2014 Toyota Camry. A police report was available, there were 3 witness(es), 1 injury(ies) were reported, one vehicle was involved, around 2 AM, property damage was reported.",N
843227,"A multi-vehicle collision involving a rear-end collision that resulted in major damage in Northbend, SC at 9980 Lincoln Ave. On 2015-01-07, in Northbend, SC at 9980 Lincoln Ave, multi-vehicle collision involving a rear-end collision that resulted in major damage. The insured is 30-year-old female, unmarried, working as exec-managerial, with PhD education. a customer for 134 months; residing in ZIP 613287; hobbies include dancing. There were 2 witness(es), around 7 PM, the fire department was contacted, no injuries were reported, 3 vehicles were involved.",Y
283925,"The claim was recorded totaling $3,850.00 and including injury $350.00, property $350.00, vehicle $3,150.00. A parked car incident that resulted in trivial damage in Riverwood, SC at 7828 Cherokee Ave. There were 1 witness(es), no injuries were reported, no police report was available, around 5 PM.",N
475588,"The vehicle was a 2013 Ford Fusion. 2 injury(ies) were reported, one vehicle was involved, no witnesses were present, the police were contacted, around 3 AM. A single-vehicle collision involving a head-on collision that resulted in major damage in Arlington, NC at 5812 Oak St. On 2015-02-07, in Arlington, NC at 5812 Oak St, single-vehicle collision involving a head-on collision that resulted in major damage.",Y
751905,"The insured is 43-year-old male, husband, working as machine-op-inspct, with College education. a customer for 232 months, residing in ZIP 431531, hobbies include golf. A multi-vehicle collision involving a rear-end collision that resulted in major damage in Arlington, NY at 2318 Washington Hwy. The vehicle was a 2013 Volkswagen Passat.",Y
226725,"The vehicle was a 2001 Dodge RAM. A multi-vehicle collision involving a side-impact collision that resulted in minor damage in Hillsdale, SC at 8809 Flute St. On 2015-01-10, in Hillsdale, SC at 8809 Flute St, multi-vehicle collision involving a side-impact collision that resulted in minor damage.",N
942504,"A single-vehicle collision involving a side-impact collision that resulted in minor damage in Northbend, SC at 3184 Oak Ave. Policy details include coverage 500/1000, a $2,000.00 deductible, an annual premium of $1,035.79, an umbrella limit of $0.00. The vehicle was a 2010 Volkswagen Passat. Claims were filed totaling $57,640.00 and including injury $5,240.00, property $10,480.00, vehicle $41,920.00.",N
395572,"On 2015-01-25, in Hillsdale, NC at 6493 Lincoln Lane, vehicle theft that resulted in trivial damage. The claim was recorded totaling $6,890.00 and including injury $1,060.00, property $1,060.00, vehicle $4,770.00. No property damage was reported, no witnesses were present, around 9 AM, one vehicle was involved, no police report was available, the police were contacted.",N
889883,"A multi-vehicle collision involving a side-impact collision that resulted in major damage. The claim was recorded totaling $53,280.00 and including injury $11,840.00, property $5,920.00, vehicle $35,520.00. The vehicle was a 2006 Toyota Camry.",Y
818167,"The vehicle was a 2009 BMW X5. No property damage was reported, around 10 PM, the fire department was contacted, no injuries were reported, 3 vehicles were involved. Reported claims were totaling $78,300.00 and including injury $15,660.00, property $7,830.00, vehicle $54,810.00. On 2015-02-24, in Springfield, SC at 5455 Tree Ridge, multi-vehicle collision involving a rear-end collision that resulted in minor damage.",N
277767,"Reported claims were totaling $41,490.00 and including injury $4,610.00, property $4,610.00, vehicle $32,270.00. Around 3 pm, an ambulance was called, no police report was available, property damage was reported, there were 3 witness(es), 3 vehicles were involved. Coverage terms include coverage 100/300, a $500.00 deductible, an annual premium of $1,080.13, an umbrella limit of $0.00. On 2015-01-04, in Springfield, PA at 5778 Pine Ridge, multi-vehicle collision involving a rear-end collision that resulted in major damage.",N
842618,"The vehicle was a 2007 Chevrolet Tahoe. Claims were filed totaling $68,970.00 and including injury $12,540.00, property $6,270.00, vehicle $50,160.00. The fire department was contacted, 3 vehicles were involved, 2 injury(ies) were reported, around 2 PM, there were 3 witness(es), a police report was available.",N
577810,"The policy provides coverage 250/500, a $2,000.00 deductible, an annual premium of $1,589.54, an umbrella limit of $0.00. Claims were filed totaling $85,300.00 and including injury $17,060.00, property $8,530.00, vehicle $59,710.00. The insured is 55-year-old male, husband, working as handlers-cleaners, with College education. a customer for 369 months, residing in ZIP 444734, hobbies include camping. The vehicle was a 2003 Toyota Highlander.",N
873114,"A parked car incident that resulted in minor damage in Hillsdale, NY at 1365 Francis Ave. The policy provides coverage 100/300, a $1,000.00 deductible, an annual premium of $1,251.65, an umbrella limit of $0.00. On 2015-02-19, in Hillsdale, NY at 1365 Francis Ave, parked car incident that resulted in minor damage. The insured is 40-year-old female, wife, working as other-service, with Associate education. a customer for 271 months; residing in ZIP 433683; hobbies include camping.",N
994538,"The vehicle was a 2010 Jeep Grand Cherokee. A multi-vehicle collision involving a head-on collision that resulted in major damage in Arlington, WV at 9239 Washington Ridge. Claims were filed totaling $71,760.00 and including injury $11,040.00, property $11,040.00, vehicle $49,680.00. 4 vehicles were involved, no witnesses were present, property damage was reported, around 10 PM, the police were contacted.",Y
727792,"3 vehicles were involved, no witnesses were present, around 2 PM, 1 injury(ies) were reported, an ambulance was called. Policy details include coverage 100/300, a $500.00 deductible, an annual premium of $974.59, an umbrella limit of $0.00. Claims were filed totaling $59,700.00 and including injury $11,940.00, property $11,940.00, vehicle $35,820.00.",N
522506,"The insured is 39-year-old female, other-relative, working as other-service, with Masters education. a customer for 217 months; residing in ZIP 605490; hobbies include skydiving. Reported claims were totaling $64,920.00 and including injury $10,820.00, property $10,820.00, vehicle $43,280.00. Policy details include coverage 500/1000, a $2,000.00 deductible, an annual premium of $1,399.85, an umbrella limit of $0.00.",N
367595,"There were 1 witness(es), around 10 AM, no police report was available, no injuries were reported, 3 vehicles were involved. The policy provides coverage 500/1000, a $500.00 deductible, an annual premium of $1,307.74, an umbrella limit of $0.00. A multi-vehicle collision involving a head-on collision that resulted in major damage in Riverwood, SC at 6451 1st Hwy. The vehicle was a 2008 Jeep Wrangler.",N
586104,"On 2015-02-16, in Columbus, WV at 1267 Francis Hwy, multi-vehicle collision involving a side-impact collision that resulted in a total loss. The vehicle was a 2012 Saab 93. Policy details include coverage 250/500, a $2,000.00 deductible, an annual premium of $1,219.27, an umbrella limit of $0.00. The insured is 42-year-old male, husband, working as tech-support, with Associate education. a customer for 296 months, residing in ZIP 466970, hobbies include paintball.",N
424862,"A single-vehicle collision involving a rear-end collision that resulted in minor damage in Northbrook, PA at 4158 Washington Lane. One vehicle was involved, no witnesses were present, no property damage was reported, authorities were contacted, 1 injury(ies) were reported. On 2015-02-08, in Northbrook, PA at 4158 Washington Lane, single-vehicle collision involving a rear-end collision that resulted in minor damage.",Y
512813,"A multi-vehicle collision involving a side-impact collision that resulted in major damage in Northbend, WV at 3796 Cherokee Drive. Policy details include coverage 100/300, a $2,000.00 deductible, an annual premium of $694.45, an umbrella limit of $0.00. On 2015-01-20, in Northbend, WV at 3796 Cherokee Drive, multi-vehicle collision involving a side-impact collision that resulted in major damage. Around 6 am, there were 1 witness(es), the police were contacted, a police report was available, 3 vehicles were involved.",Y
356768,"The claim was recorded totaling $70,900.00 and including injury $14,180.00, property $7,090.00, vehicle $49,630.00. 3 vehicles were involved, property damage was reported, there were 1 witness(es), around 3 PM, a police report was available, 2 injury(ies) were reported. The vehicle was a 1997 BMW X6.",N
330506,"A multi-vehicle collision involving a side-impact collision that resulted in minor damage. The vehicle was a 2012 Nissan Ultima. The insured is 39-year-old female, unmarried, working as craft-repair, with JD education. a customer for 259 months; residing in ZIP 604668; hobbies include movies. The fire department was contacted, no property damage was reported, 1 injury(ies) were reported, 3 vehicles were involved, around 12 PM, there were 3 witness(es).",N
779075,"The insured is 33-year-old female, wife, working as craft-repair, with Associate education. a customer for 186 months; residing in ZIP 469429; hobbies include cross-fit. A vehicle theft that resulted in trivial damage. Reported claims were totaling $4,730.00 and including injury $860.00, property $860.00, vehicle $3,010.00. One vehicle was involved, around 3 AM, there were 1 witness(es), no property damage was reported, 2 injury(ies) were reported, the police were contacted.",Y
799501,"The insured is 40-year-old female, not-in-family, working as transport-moving, with PhD education. a customer for 201 months, residing in ZIP 471806, hobbies include video-games. Coverage terms include coverage 250/500, a $2,000.00 deductible, an annual premium of $1,315.56, an umbrella limit of $0.00. On 2015-02-18, in Northbrook, SC at 7693 Britain Lane, vehicle theft that resulted in minor damage.",N
987905,"Coverage terms include coverage 250/500, a $2,000.00 deductible, an annual premium of $1,407.01, an umbrella limit of $5,000,000.00. The claim was recorded totaling $59,900.00 and including injury $11,980.00, property $5,990.00, vehicle $41,930.00. On 2015-01-10, in Riverwood, WV at 3658 Rock Drive, single-vehicle collision involving a rear-end collision that resulted in major damage.",Y
967756,"Around 5 pm, the police were contacted, a police report was available, there were 3 witness(es), 3 vehicles were involved. Reported claims were totaling $79,560.00 and including injury $13,260.00, property $13,260.00, vehicle $53,040.00. The vehicle was a 2009 Ford Escape.",N
830414,"Coverage terms include coverage 500/1000, a $500.00 deductible, an annual premium of $1,310.76, an umbrella limit of $0.00. Reported claims were totaling $70,290.00 and including injury $12,780.00, property $6,390.00, vehicle $51,120.00. A single-vehicle collision involving a head-on collision that resulted in a total loss in Northbrook, VA at 9279 Oak Hwy. The insured is 33-year-old female, not-in-family, working as adm-clerical, with High School education. a customer for 105 months, residing in ZIP 476737, hobbies include kayaking.",N
